Target,DateStart,DateEnd,AdAccountId,AdAccountName,CampaignId,AdSetId,AdId,Placement,Clicks,CPC,CPM,CPP,CTR,Frequency,Impressions,Reach,Spend,Total Actions,Total Unique Actions,Unique Clicks,Unique CTR,Website Clicks
act_103,8/11/2015 0:00,8/11/2015 0:00,453,Demo,6058632,102,452,Mobile Feed,35,4.95130361,34.5886673,36.78734229,0.883699905,1.34541099,4890,4598,133.6852,22,22,34,0.905063225,0
act_103,9/11/2015 0:00,9/11/2015 0:00,453,Demo,6058632,102,452,Mobile Feed,41,6.347852225,34.31869606,38.16590387,0.683903275,1.40680903,7255,6523,196.7834,20,20,37,0.71150178,1
act_103,10/11/2015 0:00,10/11/2015 0:00,453,Demo,6058632,102,452,Mobile Feed,28,9.180888035,36.80768476,40.52094426,0.50715874,1.392616995,6627,6020,192.79865,19,19,28,0.55832293,0
act_103,11/11/2015 0:00,11/11/2015 0:00,453,Demo,6058632,102,452,Mobile Feed,48,4.91366986,35.27469957,38.96395189,0.908129585,1.39730129,6521,5903,181.8058,28,26,44,0.92177514,0
act_103,12/11/2015 0:00,12/11/2015 0:00,453,Demo,6058632,102,452,Mobile Feed,12,8.793155415,32.81028223,33.23746387,0.47201451,1.2814703,3053,3013,79.1384,9,7,12,0.47815988,0
act_103,13/11/2015 00:00,13/11/2015 00:00,453,Demo,6058632,102,452,Right-hand,3,0.3542,59.03333375,72,21.08333376,1.518,9,7,0.3542,3,3,3,26,0
act_103,14/11/2015 00:00,14/11/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,33,7.298038,51.04951016,51.98032752,0.88486244,1.28806601,4522,4441,182.45095,26,26,33,0.900997515,1
act_103,15/11/2015 00:00,15/11/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,75,6.42963068,55.37929903,57.66923112,1.08956221,1.31730775,8666,8322,379.3482,56,50,68,1.01923074,0
act_103,16/11/2015 00:00,16/11/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,72,6.615723565,51.71420314,53.88024241,0.98883279,1.317984525,9064,8699,370.48055,56,53,68,0.975058205,1
act_103,17/11/2015 00:00,17/11/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,95,5.69574852,48.09829426,50.74468438,1.0682419,1.3346003,11086,10508,421.48535,67,60,83,0.989947255,0
act_103,18/11/2015 00:00,18/11/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,84,5.771275345,45.36193227,48.6219233,0.994283675,1.35591049,10623,9911,380.90415,57,55,73,0.92041147,0
act_103,19/11/2015 00:00,19/11/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,66,6.952787875,46.86033489,50.61263861,0.852583435,1.36629361,9573,8864,354.59215,50,46,61,0.866685655,0
act_103,20/11/2015 00:00,20/11/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,86,5.765567665,38.55989698,40.39032289,0.84602694,1.32504955,12673,12100,386.29305,59,59,83,0.85973448,1
act_103,21/11/2015 00:00,21/11/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,86,5.761980125,38.30647953,40.39053161,0.84098971,1.333822325,12749,12092,386.0527,59,56,83,0.860274635,0
act_103,22/11/2015 00:00,22/11/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,107,4.361238035,43.60719006,46.45498335,1.264849465,1.34761209,10629,9977,366.344,71,68,97,1.219122245,0
act_103,23/11/2015 00:00,23/11/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,96,5.149899755,46.80024866,48.55952338,1.1495814,1.312552615,10441,10063,386.24245,64,63,91,1.129180745,0
act_103,24/11/2015 00:00,24/11/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,117,4.35173915,44.63070535,47.67737183,1.297362495,1.35135396,11226,10508,396.00825,68,66,104,1.233626735,0
act_103,25/11/2015 00:00,25/11/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,101,4.83518167,43.07876413,46.25567881,1.12704416,1.358289955,11218,10447,381.9794,73,68,96,1.14888565,1
act_103,26/11/2015 00:00,26/11/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,72,6.510232685,45.91599469,48.64865275,0.89219185,1.34028521,10045,9481,364.573,42,42,68,0.89464848,0
act_103,27/11/2015 00:00,27/11/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,73,6.471473085,44.97366456,47.5353098,0.87911428,1.337053135,10377,9817,368.874,42,38,69,0.88028314,0
act_103,28/11/2015 00:00,28/11/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,92,5.121492915,35.57621865,37.55066227,0.878725925,1.335206235,13113,12423,368.7475,44,44,88,0.88884972,0
act_103,29/11/2015 00:00,29/11/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,95,5.00974155,38.83927729,41.02710238,0.980722875,1.33625745,12075,11431,370.7209,60,59,91,0.99396869,0
act_103,30/11/2015 00:00,30/11/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,122,4.05893719,35.60796382,37.45270573,1.109750345,1.330535855,13844,13162,389.65795,79,72,110,1.045655325,1
act_103,1/12/2015 0:00,1/12/2015 0:00,453,Demo,6058632,102,452,Mobile Feed,102,5.149340625,39.48123949,41.46841661,0.96990586,1.32866998,13200,12568,411.94725,56,53,97,0.967786985,0
act_103,2/12/2015 0:00,2/12/2015 0:00,453,Demo,6058632,102,452,Mobile Feed,107,4.55309679,37.13926024,39.67428482,1.03185038,1.351345105,13028,12195,382.4601,71,69,99,1.023548185,0
act_103,3/12/2015 0:00,3/12/2015 0:00,453,Demo,6058632,102,452,Mobile Feed,46,4.9335,35.23229551,35.8148824,0.90339216,1.28591804,6378,6274,177.606,25,25,44,0.86731183,0
act_103,7/12/2015 0:00,7/12/2015 0:00,453,Demo,6058632,102,452,Instant Article,13,0.90321,7.111889455,8.933828475,0.99606353,1.58907023,1607,1280,9.0321,12,12,13,1.2512368,1
act_103,8/12/2015 0:00,8/12/2015 0:00,453,Demo,6058632,102,452,Mobile External ,6,0.2814625,3.010293935,4.297137955,1.352941535,1.805763465,474,333,1.12585,6,6,6,1.93129827,0
act_103,9/12/2015 0:00,9/12/2015 0:00,453,Demo,6058632,102,452,Mobile Feed,20,8.944393755,52.04263004,55.1668992,0.73603519,1.340941745,3262,3078,134.1659,18,17,20,0.78022164,0
act_103,10/12/2015 0:00,10/12/2015 0:00,453,Demo,6058632,102,452,Instant Article,9,2.13785,7.067272905,9.3628469,0.418182435,1.67589477,2297,1734,12.8271,9,9,9,0.55401434,0
act_103,11/12/2015 0:00,11/12/2015 0:00,453,Demo,6058632,102,452,Mobile External ,33,0.54648,7.933797905,11.3471765,1.836527,1.809244745,2180,1524,13.662,30,29,32,2.521594075,1
act_103,12/12/2015 0:00,12/12/2015 0:00,453,Demo,6058632,102,452,Mobile Feed,49,4.60060513,49.4129455,51.29782839,1.358677045,1.31325469,4476,4312,174.823,37,36,46,1.33626757,0
act_103,13/12/2015 00:00,13/12/2015 00:00,453,Demo,6058632,102,452,Instant Article,15,0.916549425,6.143845675,7.41327191,0.847958595,1.52637177,2077,1721,10.08205,12,12,15,1.02316236,0
act_103,14/12/2015 00:00,14/12/2015 00:00,453,Demo,6058632,102,452,Mobile External ,28,0.45058035,5.645703855,8.665018505,1.585023495,1.941520735,2121,1383,9.4622,28,28,28,2.432692405,0
act_103,15/12/2015 00:00,15/12/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,34,7.135087025,35.68229522,38.09286404,0.63262144,1.35045834,6577,6161,185.51225,26,26,34,0.675359465,0
act_103,16/12/2015 00:00,16/12/2015 00:00,453,Demo,6058632,102,452,Instant Article,4,2.11255,6.343993975,7.61279277,0.3798795,1.518,843,703,4.2251,3,3,4,0.4558554,1
act_103,17/12/2015 00:00,17/12/2015 00:00,453,Demo,6058632,102,452,Mobile External ,6,0.8507125,7.118932975,10.24954865,1.0585773,1.821295135,605,421,3.40285,6,6,6,1.524096035,0
act_103,18/12/2015 00:00,18/12/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,34,5.94890538,38.75508648,41.23475086,0.82410449,1.345938495,5050,4747,154.67155,22,21,32,0.809383685,0
act_103,19/12/2015 00:00,19/12/2015 00:00,453,Demo,6058632,102,452,Instant Article,9,1.524325,6.346946485,7.77056104,0.52671817,1.548738235,1824,1490,9.14595,6,6,9,0.644860315,0
act_103,20/12/2015 00:00,20/12/2015 00:00,453,Demo,6058632,102,452,Mobile External ,11,0.79853125,7.284207755,11.80822599,1.153934265,2.05065608,1110,686,6.38825,11,11,11,1.870609895,0
act_103,21/12/2015 00:00,21/12/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,22,7.24100927,36.22635401,38.28838244,0.63287191,1.337005065,4299,4068,123.09715,20,20,22,0.668895315,1
act_103,22/12/2015 00:00,22/12/2015 00:00,453,Demo,6058632,102,452,Instant Article,10,1.20175,5.691643595,7.189957665,0.599120445,1.59800872,1870,1481,8.41225,9,9,10,0.756838115,0
act_103,23/12/2015 00:00,23/12/2015 00:00,453,Demo,6058632,102,452,Mobile External ,23,0.368255415,6.1833959,11.7528367,2.12406656,2.404396885,1357,715,6.6286,23,23,23,4.037233585,0
act_103,24/12/2015 00:00,24/12/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,29,6.52912546,39.01161077,42.86503986,0.755838765,1.38995164,4659,4241,143.64075,20,17,25,0.717248675,0
act_103,25/12/2015 00:00,25/12/2015 00:00,453,Demo,6058632,102,452,Instant Article,10,0.646957685,5.09988798,5.90443304,0.99718432,1.464562605,1124,971,4.5287,9,9,10,1.154498455,0
act_103,26/12/2015 00:00,26/12/2015 00:00,453,Demo,6058632,102,452,Mobile External ,7,0.77671,5.719514075,9.983419215,0.931516905,2.208058765,860,493,3.88355,9,9,7,1.625963955,1
act_103,27/12/2015 00:00,27/12/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,17,6.064621255,32.18728491,32.59088695,0.671384835,1.280861835,2862,2826,72.77545,12,11,15,0.623152915,0
act_103,28/12/2015 00:00,28/12/2015 00:00,453,Demo,6058632,102,452,Instant Article,3,2.74505,7.399057105,8.243394005,0.34097063,1.40935421,471,423,2.74505,3,3,3,0.3798795,1
act_103,29/12/2015 00:00,29/12/2015 00:00,453,Demo,6058632,102,452,Mobile External ,29,0.231149655,4.52428768,6.29368872,2.475978175,1.759727585,1423,1023,5.0853,29,29,29,3.44430658,0
act_103,30/12/2015 00:00,30/12/2015 00:00,453,Demo,6058632,102,452,Mobile Feed,13,8.55393,37.09423256,38.1871875,0.548568515,1.30227196,2918,2834,85.5393,11,11,13,0.564732685,0
act_103,31/12/2015 00:00,31/12/2015 00:00,453,Demo,6058632,102,452,Instant Article,0,0,7.67649564,8.80539176,0,1.451029635,149,130,0.89815,0,0,0,0,0
act_103,1/1/2016 0:00,1/1/2016 0:00,453,Demo,6058632,102,452,Mobile External ,20,0.271553755,3.946996075,5.618344435,1.83866232,1.80066172,1307,918,4.0733,20,20,20,2.61724199,1
act_103,2/1/2016 0:00,2/1/2016 0:00,453,Demo,6058632,102,452,Mobile Feed,17,7.812428745,50.81254783,52.57944417,0.822764855,1.308987845,2335,2257,93.74915,11,11,17,0.851374095,0
act_103,3/1/2016 0:00,3/1/2016 0:00,453,Demo,6058632,102,452,Instant Article,0,0,9.961875,12.07500058,0,1.533333065,102,84,0.79695,0,0,0,0,0
act_103,4/1/2016 0:00,4/1/2016 0:00,453,Demo,6058632,102,452,Mobile External ,15,0.4807,5.12374082,7.194149875,1.348352115,1.77616373,1307,931,5.2877,15,15,15,1.893197735,0
act_103,8/1/2016 0:00,8/1/2016 0:00,453,Demo,6058632,102,452,Mobile Feed,9,3.242616245,39.86823715,41.57200872,1.55532762,1.319059775,618,593,19.4557,6,6,9,1.621794515,0
act_103,9/1/2016 0:00,9/1/2016 0:00,453,Demo,6058632,102,452,Instant Article,0,0,6.28757371,7.328275295,0,1.474379005,214,184,1.0626,0,0,0,0,0
act_103,10/1/2016 0:00,10/1/2016 0:00,453,Demo,6058632,102,452,Mobile External ,42,0.51865,4.647661865,6.67342148,1.13357662,1.816371755,4519,3147,16.5968,38,36,38,1.525935345,0
act_103,11/1/2016 0:00,11/1/2016 0:00,453,Demo,6058632,102,452,Mobile Feed,11,8.2193375,37.57411411,39.75495766,0.578285895,1.338421865,2214,2093,65.7547,7,6,10,0.53536824,1
act_103,12/1/2016 0:00,12/1/2016 0:00,453,Demo,6058632,102,452,Instant Article,5,1.4674,6.976544575,7.97500022,0.60142654,1.44604174,800,700,4.4022,4,4,5,0.68749967,0
act_103,13/01/2016 00:00,13/01/2016 00:00,453,Demo,6058632,102,452,Mobile External ,57,0.64687546,6.62843555,10.12900301,1.29622779,1.93306421,5433,3555,28.4625,53,49,51,1.80071232,0
act_103,14/01/2016 00:00,14/01/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,12,12.22271083,39.51307448,43.58335999,0.40894414,1.395308915,3523,3194,110.0044,7,7,12,0.451069905,0
act_103,15/01/2016 00:00,15/01/2016 00:00,453,Demo,6058632,102,452,Instant Article,3,3.88355,6.83723645,9.907015745,0.22271084,1.8329597,719,497,3.88355,3,3,3,0.32270403,0
act_103,16/01/2016 00:00,16/01/2016 00:00,453,Demo,6058632,102,452,Mobile External ,145,0.56625448,7.219072905,11.68590682,1.612726995,2.047725075,11313,6989,64.55295,130,121,134,2.404508205,1
act_103,17/01/2016 00:00,17/01/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,5,8.935116245,34.54297677,34.81214346,0.48904647,1.27485688,983,975,26.80535,4,4,5,0.49285665,0
act_103,18/01/2016 00:00,18/01/2016 00:00,453,Demo,6058632,102,452,Instant Article,3,1.4927,6.142798255,7.81518265,0.520576595,1.609397515,309,243,1.4927,3,3,3,0.6623034,1
act_103,19/01/2016 00:00,19/01/2016 00:00,453,Demo,6058632,102,452,Mobile External ,83,0.414142025,5.662432215,8.298150795,1.72959655,1.853825875,6015,4105,26.9192,88,86,81,2.456689455,0
act_103,20/01/2016 00:00,20/01/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,4,4.33895,34.99153185,35.71152305,1.02016178,1.29102864,314,309,8.6779,0,0,4,1.041151925,0
act_103,21/01/2016 00:00,21/01/2016 00:00,453,Demo,6058632,102,452,Instant Article,3,2.34025,7.048945585,7.800833755,0.381024325,1.399933755,421,380,2.34025,3,3,3,0.421666245,0
act_103,22/01/2016 00:00,22/01/2016 00:00,453,Demo,6058632,102,452,Mobile External ,57,0.399050575,6.96477628,9.68995566,2.207853835,1.7599692,3191,2294,17.5582,53,50,55,2.932119465,1
act_103,23/01/2016 00:00,23/01/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,15,6.492899655,44.61080564,45.06113552,0.869144815,1.277770175,2027,2006,71.4219,13,12,15,0.87791759,0
act_103,24/01/2016 00:00,24/01/2016 00:00,453,Demo,6058632,102,452,Instant Article,7,0.96899,6.833498375,8.04808939,0.892102035,1.489842365,897,763,4.84495,7,7,7,1.050664725,0
act_103,25/01/2016 00:00,25/01/2016 00:00,453,Demo,6058632,102,452,Mobile External ,56,0.443338225,5.29984653,8.1259805,1.512232865,1.93955872,4551,2969,19.06355,53,50,53,2.21078484,0
act_103,26/01/2016 00:00,26/01/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,13,7.95432,41.45033849,41.90895665,0.659197825,1.27899596,2428,2402,79.5432,10,10,13,0.66649055,0
act_103,27/01/2016 00:00,27/01/2016 00:00,453,Demo,6058632,102,452,Instant Article,0,0,7.90625,8.249999835,0,1.31999967,32,30,0.18975,0,0,0,0,1
act_103,28/01/2016 00:00,28/01/2016 00:00,453,Demo,6058632,102,452,Mobile External ,7,0.62491,11.15910769,18.48846203,2.25892821,2.095858325,355,214,3.12455,6,6,7,3.7426037,0
act_103,29/01/2016 00:00,29/01/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,26,3.302915,41.10659625,42.48122241,1.574362075,1.307302865,2034,1968,66.0583,18,18,26,1.62701011,0
act_103,30/01/2016 00:00,30/01/2016 00:00,453,Demo,6058632,102,452,Instant Article,3,1.9481,8.289786615,10.30740722,0.53829798,1.57288329,298,240,1.9481,3,3,3,0.669312765,0
act_103,31/01/2016 00:00,31/01/2016 00:00,453,Demo,6058632,102,452,Mobile External ,38,0.519915,13.37688671,23.84931192,3.254717235,2.255336875,1476,828,15.59745,41,37,36,5.41590269,0
act_103,1/2/2016 0:00,1/2/2016 0:00,453,Demo,6058632,102,452,Mobile Feed,41,5.413791405,49.43374084,61.56549944,1.15508162,1.575449975,4296,3449,167.82755,26,25,37,1.34574495,1
act_103,2/2/2016 0:00,2/2/2016 0:00,453,Demo,6058632,102,452,Instant Article,3,2.5047,9.108,12.46119369,0.45999954,1.730721135,349,256,2.5047,3,3,3,0.62935268,0
act_103,3/2/2016 0:00,3/2/2016 0:00,453,Demo,6058632,102,452,Mobile External ,105,0.51818701,15.18090448,29.36513443,3.70596677,2.446948955,3541,1831,42.49135,102,94,96,6.55666957,0
act_103,4/2/2016 0:00,4/2/2016 0:00,453,Demo,6058632,102,452,Mobile Feed,34,5.41857943,46.6191424,56.26319881,1.088351605,1.526689285,3824,3169,140.88305,20,20,32,1.21245949,0
act_103,5/2/2016 0:00,5/2/2016 0:00,453,Demo,6058632,102,452,Instant Article,3,1.1132,10.70384557,12.5078646,1.21634557,1.478201835,133,113,1.1132,3,3,3,1.42134894,0
act_103,6/2/2016 0:00,6/2/2016 0:00,453,Demo,6058632,102,452,Mobile External ,45,0.61768179,13.18222598,22.01512263,2.69969469,2.112627165,2075,1244,21.61885,45,42,44,4.37983733,1
act_103,7/2/2016 0:00,7/2/2016 0:00,453,Demo,6058632,102,452,Mobile Feed,21,6.618321875,46.85537609,51.60484896,0.895575725,1.393226725,2859,2597,105.89315,21,20,21,0.986354655,0
act_103,8/2/2016 0:00,8/2/2016 0:00,453,Demo,6058632,102,452,Instant Article,6,0.6325,7.354650545,8.377484005,1.470930615,1.440927345,436,383,4,3,3,5,1.256621905,1
act_103,9/2/2016 0:00,9/2/2016 0:00,453,Demo,6058632,102,452,Mobile External ,26,0.5977125,11.59481037,16.13259054,2.45392796,1.760074195,1306,939,11.95425,26,26,26,3.414304575,0
act_103,10/2/2016 0:00,10/2/2016 0:00,453,Demo,6058632,102,452,Mobile Feed,17,7.4919625,43.62132516,44.1352719,0.73653613,1.27990423,2609,2578,89.90355,10,10,17,0.74521403,0
act_103,11/2/2016 0:00,11/2/2016 0:00,453,Demo,6058632,102,452,Instant Article,17,1.007783755,6.590408385,8.776052615,0.827248015,1.6845246,2322,1744,12.0934,13,13,17,1.101596155,0
act_103,12/2/2016 0:00,12/2/2016 0:00,453,Demo,6058632,102,452,Mobile External ,209,0.396006985,8.56005007,13.88902955,2.73441388,2.052514365,9598,5916,64.9451,201,183,189,4.03090226,1
act_103,13/02/2016 00:00,13/02/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,29,7.32032477,46.39791161,50.23304753,0.801786095,1.36956237,4392,4057,161.04715,12,11,26,0.78914495,0
act_103,14/02/2016 00:00,14/02/2016 00:00,453,Demo,6058632,102,452,Instant Article,11,2.05088125,6.88793006,9.03471855,0.42485278,1.65926761,3015,2298,16.40705,11,11,11,0.557269185,0
act_103,15/02/2016 00:00,15/02/2016 00:00,453,Demo,6058632,102,452,Mobile External ,249,0.457465745,8.352416765,13.56888588,2.309640795,2.05505069,13581,8360,89.6632,241,223,233,3.50325305,0
act_103,16/02/2016 00:00,16/02/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,35,5.473701805,46.34366588,48.29736983,1.0710249,1.318328605,4035,3871,147.78995,21,21,35,1.116176545,0
act_103,17/02/2016 00:00,17/02/2016 00:00,453,Demo,6058632,102,452,Instant Article,6,2.2105875,6.951532995,8.58480612,0.397798225,1.562213015,1610,1303,8.84235,6,6,6,0.49126275,1
act_103,18/02/2016 00:00,18/02/2016 00:00,453,Demo,6058632,102,452,Mobile External ,165,0.41131981,7.476447275,11.40604707,2.299356345,1.929880205,9049,5931,53.47155,167,152,152,3.238054655,0
act_103,19/02/2016 00:00,19/02/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,22,5.935082725,44.64442427,46.24033057,0.95154818,1.310219955,2859,2762,100.8964,15,15,21,0.92758908,0
act_103,20/02/2016 00:00,20/02/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,89,3.975172685,44.8303603,45.9178302,1.426615135,1.295685105,7853,7666,278.26205,63,59,83,1.356847855,0
act_103,21/02/2016 00:00,21/02/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,167,4.607111025,54.23539748,58.83520187,1.489171915,1.37228718,14078,12977,603.5315,114,109,148,1.430493625,0
act_103,22/02/2016 00:00,22/02/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,148,4.916160645,48.95901923,51.82430495,1.259786935,1.33903286,14735,13921,570.27465,96,92,125,1.126590025,1
act_103,23/02/2016 00:00,23/02/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,170,4.693530765,44.77724295,48.15177087,1.206836565,1.360334195,17637,16401,624.23955,96,94,155,1.18069281,0
act_103,24/02/2016 00:00,24/02/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,138,5.39168553,42.74757828,47.65599207,1.002946395,1.410251095,17392,15601,587.6937,91,89,130,1.04630174,0
act_103,25/02/2016 00:00,25/02/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,175,3.971458645,40.33124232,43.26343896,1.284641655,1.356969295,17191,16026,548.06125,117,110,163,1.2781813,0
act_103,26/02/2016 00:00,26/02/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,143,5.104162415,36.02408178,39.23045198,0.892810435,1.37759259,20075,18435,571.66615,91,88,135,0.92018883,0
act_103,27/02/2016 00:00,27/02/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,148,4.968941505,36.39330997,38.81985828,0.92650624,1.34934514,20036,18783,576.39725,102,102,142,0.945682375,1
act_103,28/02/2016 00:00,28/02/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,193,3.895781285,36.04994217,38.92687601,1.17057787,1.36595206,20643,19118,588.26295,121,119,178,1.17191624,0
act_103,29/02/2016 00:00,29/02/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,147,4.904459395,39.75841617,42.56058725,1.02548237,1.3541572,17946,16765,564.0129,95,92,130,0.973664175,1
act_103,1/3/2016 0:00,1/3/2016 0:00,453,Demo,6058632,102,452,Mobile Feed,203,3.98253625,35.49102089,39.14040548,1.12732499,1.39507489,22713,20595,637.2058,138,130,184,1.126688695,0
act_103,2/3/2016 0:00,2/3/2016 0:00,453,Demo,6058632,102,452,Mobile Feed,167,4.40287551,32.64342873,36.16608688,0.93788618,1.401509945,22352,20175,576.77675,106,102,152,0.951842925,0
act_103,3/3/2016 0:00,3/3/2016 0:00,453,Demo,6058632,102,452,Mobile Feed,171,4.21509385,36.30431343,39.18025172,1.089535645,1.36521077,19682,18237,564.8225,124,117,156,1.07054673,0
act_103,4/3/2016 0:00,4/3/2016 0:00,453,Demo,6058632,102,452,Mobile Feed,126,5.726489285,38.72949806,42.30764164,0.85554733,1.38187082,18518,16951,566.9224,74,72,117,0.85906656,1
act_103,5/3/2016 0:00,5/3/2016 0:00,453,Demo,6058632,102,452,Mobile Feed,170,4.223102565,32.03882577,34.92989093,0.95969984,1.37914854,22178,20342,561.67265,96,94,161,0.999098265,0
act_103,6/3/2016 0:00,6/3/2016 0:00,453,Demo,6058632,102,452,Mobile Feed,157,4.67762086,34.73270779,37.71285424,0.939299185,1.37353953,20956,19300,575.3473,101,97,150,0.97843449,0
act_103,7/3/2016 0:00,7/3/2016 0:00,453,Demo,6058632,102,452,Mobile Feed,165,4.744722785,35.88005394,38.21648111,0.95660565,1.34737427,21748,20418,616.814,95,91,156,0.95619579,0
act_103,8/3/2016 0:00,8/3/2016 0:00,453,Demo,6058632,102,452,Mobile Feed,136,5.709760925,38.08405458,41.10228765,0.843753735,1.36525378,20295,18804,610.9444,89,80,124,0.825517495,0
act_103,9/3/2016 0:00,9/3/2016 0:00,453,Demo,6058632,102,452,Mobile Feed,96,5.132526245,36.55992945,37.11333406,0.90108227,1.284148305,13320,13122,384.9395,50,48,88,0.841545045,1
act_103,10/3/2016 0:00,10/3/2016 0:00,453,Demo,6058632,102,452,Mobile Feed,28,6.638840175,53.87003512,55.01801503,1.026467805,1.29195715,3275,3207,139.41565,20,20,28,1.048342185,0
act_103,11/3/2016 0:00,11/3/2016 0:00,453,Demo,6058632,102,452,Mobile Feed,71,4.989849425,52.53479094,54.23749991,1.331833745,1.305999915,6610,6401,274.44175,56,56,69,1.35000041,0
act_103,12/3/2016 0:00,12/3/2016 0:00,453,Demo,6058632,102,452,Mobile Feed,80,4.69315,51.85801088,53.76483772,1.39778958,1.31151405,7099,6848,290.9753,49,49,76,1.402438455,0
act_103,13/03/2016 00:00,13/03/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,67,5.54191693,51.26839564,53.54508571,1.17025403,1.321174855,7112,6810,288.17965,44,42,63,1.15170913,0
act_103,14/03/2016 00:00,14/03/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,121,3.69699539,49.8884375,52.60853791,1.70703148,1.33397286,8906,8446,351.2146,69,64,106,1.572722635,1
act_103,15/03/2016 00:00,15/03/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,91,5.035768925,44.12434862,46.61533223,1.108417035,1.33641431,10252,9703,357.5396,57,55,87,1.121512315,0
act_103,16/03/2016 00:00,16/03/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,86,5.50388344,39.60053152,41.37793368,0.91017003,1.321776995,11781,11275,368.76015,63,60,80,0.880049115,0
act_103,17/03/2016 00:00,17/03/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,129,3.82430752,41.41257697,42.49231013,1.36984067,1.297982345,11799,11499,386.2551,81,76,122,1.33597409,0
act_103,18/03/2016 00:00,18/03/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,111,4.217539095,42.18023969,44.69255752,1.265145475,1.34034593,11005,10386,366.9259,83,82,109,1.309683595,0
act_103,19/03/2016 00:00,19/03/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,155,3.2439407,44.86419652,46.66708464,1.749513975,1.315834025,11068,10641,392.51685,102,96,136,1.60926216,1
act_103,20/03/2016 00:00,20/03/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,143,3.44656081,40.8610939,43.69648514,1.49973593,1.352779615,11951,11176,386.01475,95,94,133,1.48924655,0
act_103,21/03/2016 00:00,21/03/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,122,3.972759065,41.50449946,43.57687939,1.321579655,1.328162715,11625,11073,381.38485,75,75,111,1.257484635,1
act_103,22/03/2016 00:00,22/03/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,110,4.281436775,42.76463933,44.1491072,1.263531335,1.30595311,10892,10551,368.20355,68,64,99,1.18309378,0
act_103,23/03/2016 00:00,23/03/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,127,4.0870885,42.16101169,44.90319141,1.30493099,1.347276865,12264,11515,408.70885,83,79,118,1.278620255,0
act_103,24/03/2016 00:00,24/03/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,112,4.749499425,36.67245753,39.01754995,0.976748245,1.345892955,14418,13552,417.956,68,68,105,0.968353705,0
act_103,25/03/2016 00:00,25/03/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,119,4.587189805,41.89008285,43.93949923,1.155194205,1.32688886,12884,12282,426.6086,76,73,112,1.14656564,1
act_103,26/03/2016 00:00,26/03/2016 00:00,453,Demo,6058632,102,452,Mobile Feed,105,5.30775531,45.87708455,48.06050112,1.093391365,1.325205145,12002,11457,435.2359,56,55,101,1.10352275,0
